Year,Product Group,Export (US$ Thousand),Import (US$ Thousand),Export Product Share (%),Import Product Share (%),Revealed comparative advantage,World Growth (%),Country Growth (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports (US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),Tariffs on Imports (US$ Thousand),Trade Deficit (US$ Thousand)
2010,Raw materials,28100915.22,3971839.32,30.57,1.04,1.0,23.17,17.46,1.91,0.79,611.0,20.79,51.06,0.65,27.5,350.0,0.0,137091.42,1333787.43,2432957.53,1.91,0.79,611.0,20.79,51.06,0.65,27.5,350.0,0.0,137091.42,1333787.43,2432957.53,277294.40669699997,-24129075.9
2010,Stone and Glass,1231426.79,8165434.79,1.34,2.13,1.07,27.28,32.13,3.39,5.31,385.0,64.16,34.03,0.0,1.82,38.0,0.0,0.0,7252693.53,912157.25,3.39,5.31,385.0,64.16,34.03,0.0,1.82,38.0,0.0,0.0,7252693.53,912157.25,4653328.168848,6934008.0
2010,Textiles and Clothing,3076364.52,38988792.96,3.35,10.18,1.4,16.54,33.61,8.91,10.98,1565.0,80.38,13.16,1.28,5.18,32.0,0.0,68037.92,38644922.53,343169.08,8.91,10.98,1565.0,80.38,13.16,1.28,5.18,32.0,0.0,68037.92,38644922.53,343169.08,31062788.729614,35912428.44
2010,Transportation,4787844.29,8276765.56,5.21,2.16,2.16,23.59,10.38,2.11,2.07,216.0,49.54,50.46,0.0,0.0,25.0,0.0,0.0,7101333.06,1171998.81,2.11,2.07,216.0,49.54,50.46,0.0,0.0,25.0,0.0,0.0,7101333.06,1171998.81,3518000.397924,3488921.2699999996
2010,Vegetable,12327092.07,1200559.3,13.41,0.31,4.02,12.88,12.72,2.85,2.25,424.0,30.19,23.82,0.0,45.99,29.8,0.0,0.0,1056126.96,143738.96,2.85,2.25,424.0,30.19,23.82,0.0,45.99,29.8,0.0,0.0,1056126.96,143738.96,318844.729224,-11126532.77
2010,Wood,4956646.28,7833760.56,5.39,2.05,2.47,17.09,22.31,0.74,1.46,481.0,20.17,78.79,0.0,1.04,18.0,0.0,0.0,3307118.03,4523861.7,0.74,1.46,481.0,20.17,78.79,0.0,1.04,18.0,0.0,0.0,3307118.03,4523861.7,667045.7066510001,2877114.2799999993
2011,All Products,104121382.99,417340261.54,100.0,100.0,1.0,11.75,9.47,3.82,3.03,9284.0,55.63,35.92,1.9,6.55,793.34,0.0,1785886.72,210802595.86,202353484.2,3.82,3.03,9284.0,55.63,35.92,1.9,6.55,793.34,0.0,1785886.72,210802595.86,202353484.2,117269484.076918,313218878.55
2011,Animal,2432093.13,2580074.01,2.34,0.62,3.36,15.9,41.46,1.17,0.15,115.0,22.61,68.7,0.87,7.83,56.11,0.0,4964.75,245857.85,2334216.16,1.17,0.15,115.0,22.61,68.7,0.87,7.83,56.11,0.0,4964.75,245857.85,2334216.16,55588.459885,147980.8799999999
2011,Capital goods,28434718.79,185440482.99,27.31,44.43,0.9,6.17,1.64,1.46,0.53,1484.0,46.36,52.63,0.34,0.67,25.0,0.0,83815.21,48963691.67,136211821.83,1.46,0.53,1484.0,46.36,52.63,0.34,0.67,25.0,0.0,83815.21,48963691.67,136211821.83,22699567.458212003,157005764.20000002
2011,Chemicals,10018201.22,12871123.41,9.62,3.08,1.6,12.33,8.44,2.91,2.57,1559.0,69.34,29.89,0.0,0.77,6.5,0.0,0.0,8508470.25,4378646.74,2.91,2.57,1559.0,69.34,29.89,0.0,0.77,6.5,0.0,0.0,8508470.25,4378646.74,5899773.27135,2852922.1899999995
2011,Consumer goods,13304087.4,192880430.19,12.78,46.22,1.18,16.21,16.94,4.9,5.55,3398.0,60.27,26.81,3.83,9.09,350.0,0.0,1351935.1,142618925.52,50499477.65,4.9,5.55,3398.0,60.27,26.81,3.83,9.09,350.0,0.0,1351935.1,142618925.52,50499477.65,85956426.410904,179576342.79
2011,Food Products,1344049.45,2959548.23,1.29,0.71,1.7,15.41,-0.64,9.36,4.97,616.0,45.45,19.48,3.41,31.66,350.0,0.0,169682.32,2042641.28,916906.95,9.36,4.97,616.0,45.45,19.48,3.41,31.66,350.0,0.0,169682.32,2042641.28,916906.95,928380.4617600001,1615498.78
2011,Footwear,71795.65,21018700.56,0.07,5.04,0.67,18.29,-0.22,8.06,12.57,174.0,64.94,20.11,2.87,12.07,50.65,0.0,160558.83,19410511.29,1608189.27,8.06,12.57,174.0,64.94,20.11,2.87,12.07,50.65,0.0,160558.83,19410511.29,1608189.27,12605186.031725999,20946904.91
2011,Fuels,2038333.88,365077.49,1.96,0.09,0.12,20.8,18.56,0.6,0.04,40.0,7.5,55.0,35.0,2.5,7.56,0.0,65688.42,65688.42,299389.08,0.6,0.04,40.0,7.5,55.0,35.0,2.5,7.56,0.0,65688.42,65688.42,299389.08,4926.6314999999995,-1673256.39
2011,Hides and Skins,1469655.52,8644595.81,1.41,2.07,2.16,10.24,13.56,3.96,8.55,207.0,83.09,16.43,0.0,0.48,20.0,0.0,0.0,8623330.57,21265.24,3.96,8.55,207.0,83.09,16.43,0.0,0.48,20.0,0.0,0.0,8623330.57,21265.24,7165125.370613001,7174940.290000001
2011,Intermediate goods,21280204.97,30391545.05,20.44,7.28,1.12,8.82,7.76,4.36,2.57,3683.0,59.82,35.6,1.03,3.56,793.34,0.0,281245.45,17290089.7,12815126.57,4.36,2.57,3683.0,59.82,35.6,1.03,3.56,793.34,0.0,281245.45,17290089.7,12815126.57,10342931.65854,9111340.080000002
2011,Mach and Elec,22404465.33,198951552.38,21.52,47.67,0.76,6.36,1.29,1.49,0.74,1304.0,48.01,51.61,0.31,0.08,15.0,0.0,10848.33,62182904.08,136807303.33,1.49,0.74,1304.0,48.01,51.61,0.31,0.08,15.0,0.0,10848.33,62182904.08,136807303.33,29854012.248807997,176547087.05
2011,Metals,10882851.24,21120411.84,10.45,5.06,1.0,7.38,13.2,1.72,2.37,937.0,41.84,53.36,3.09,1.71,15.0,0.0,778560.5,14143148.82,6977263.02,1.72,2.37,937.0,41.84,53.36,3.09,1.71,15.0,0.0,778560.5,14143148.82,6977263.02,5917493.466288001,10237560.6
2011,Minerals,1821226.97,568413.08,1.75,0.14,0.18,17.2,8.87,0.22,0.12,82.0,7.32,90.24,0.0,2.44,3.0,0.0,0.0,133440.43,434972.65,0.22,0.12,82.0,7.32,90.24,0.0,2.44,3.0,0.0,0.0,133440.43,434972.65,9767.839476,-1252813.8900000001
2011,Miscellaneous,13972271.87,62801207.3,13.42,15.05,1.14,16.59,25.61,4.47,1.3,816.0,41.54,38.85,10.42,9.19,793.34,0.0,577820.97,18354808.66,40262217.17,4.47,1.3,816.0,41.54,38.85,10.42,9.19,793.34,0.0,577820.97,18354808.66,40262217.17,7624587.517364,48828935.43
2011,Plastic or Rubber,6104659.61,16071971.16,5.86,3.85,1.22,7.55,4.16,3.52,3.83,373.0,77.21,22.79,0.0,0.0,14.0,0.0,0.0,15661136.43,372171.69,3.52,3.83,373.0,77.21,22.79,0.0,0.0,14.0,0.0,0.0,15661136.43,372171.69,12091963.437602999,9967311.55
2011,Raw materials,33799935.91,4430924.99,32.46,1.06,0.97,17.63,13.61,1.81,0.79,603.0,21.23,52.07,0.5,26.2,350.0,0.0,68890.96,1444690.68,2754792.6,1.81,0.79,603.0,21.23,52.07,0.5,26.2,350.0,0.0,68890.96,1444690.68,2754792.6,306707.831364,-29369010.919999994
2011,Stone and Glass,1597895.44,9109819.36,1.53,2.18,1.18,15.74,19.06,3.31,5.14,389.0,63.5,34.7,0.0,1.8,38.0,0.0,0.0,8090105.45,1019713.91,3.31,5.14,389.0,63.5,34.7,0.0,1.8,38.0,0.0,0.0,8090105.45,1019713.91,5137216.960750001,7511923.92
2011,Textiles and Clothing,3739886.5,40945016.58,3.59,9.81,1.57,12.73,16.87,8.94,11.0,1557.0,80.92,12.97,1.09,5.01,32.0,0.0,17762.59,40530945.6,414070.98,8.94,11.0,1557.0,80.92,12.97,1.09,5.01,32.0,0.0,17762.59,40530945.6,414070.98,32797641.179520003,37205130.08
2011,Transportation,6908777.0,9963852.89,6.64,2.39,2.11,12.49,9.0,2.06,1.8,209.0,49.76,50.24,0.0,0.0,25.0,0.0,0.0,8258080.41,1705772.48,2.06,1.8,209.0,49.76,50.24,0.0,0.0,25.0,0.0,0.0,8258080.41,1705772.48,4109220.812016,3055075.8900000006
2011,Vegetable,12454078.53,1363012.35,11.96,0.33,3.89,11.17,7.14,2.91,2.26,427.0,30.91,25.76,0.0,43.33,29.8,0.0,0.0,1173702.37,173324.4,2.91,2.26,427.0,30.91,25.76,0.0,43.33,29.8,0.0,0.0,1173702.37,173324.4,362791.402567,-11091066.18
2011,Wood,6861141.66,8005885.09,6.59,1.92,2.73,14.77,18.23,0.73,1.46,479.0,20.04,78.91,0.0,1.04,18.0,0.0,0.0,3377823.96,4628061.13,0.73,1.46,479.0,20.04,78.91,0.0,1.04,18.0,0.0,0.0,3377823.96,4628061.13,676915.921584,1144743.4299999997
2012,All Products,110516535.99,444386003.53,100.0,100.0,1.0,2.12,4.23,3.69,2.95,9443.0,55.45,35.98,1.92,6.65,452.85,0.0,1786954.17,211683497.66,209437192.78,3.69,2.95,9443.0,55.45,35.98,1.92,6.65,452.85,0.0,1786954.17,211683497.66,209437192.78,117378499.45246999,333869467.53999996
2012,Animal,2615545.31,2561155.67,2.37,0.58,2.94,5.21,0.52,0.95,0.15,177.0,18.64,74.01,1.13,6.21,69.69,0.0,5333.68,244821.18,2198669.93,0.95,0.15,177.0,18.64,74.01,1.13,6.21,69.69,0.0,5333.68,244821.18,2198669.93,45634.667952,-54389.64000000013
2012,Capital goods,28147949.59,202192983.95,25.47,45.5,0.89,1.77,3.42,1.46,0.52,1487.0,46.13,52.79,0.47,0.61,25.0,0.0,75629.38,50541629.86,145327941.07,1.46,0.52,1487.0,46.13,52.79,0.47,0.61,25.0,0.0,75629.38,50541629.86,145327941.07,23314853.854418002,174045034.35999998
2012,Chemicals,9433259.46,13036895.08,8.54,2.93,1.51,-0.0,-0.77,2.93,2.72,1574.0,69.57,29.61,0.0,0.83,6.5,0.0,0.0,8368530.46,4135417.66,2.93,2.72,1574.0,69.57,29.61,0.0,0.83,6.5,0.0,0.0,8368530.46,4135417.66,5821986.6410219995,3603635.619999999
2012,Consumer goods,14007238.97,200902601.64,12.67,45.21,1.17,4.57,6.34,4.87,5.69,3346.0,60.97,26.24,3.71,9.09,350.0,0.0,1281977.06,139649377.46,43782443.82,4.87,5.69,3346.0,60.97,26.24,3.71,9.09,350.0,0.0,1281977.06,139649377.46,43782443.82,85144225.43736202,186895362.67
2012,Food Products,1849970.19,3336974.97,1.67,0.75,1.92,5.9,14.85,8.23,5.13,660.0,43.48,21.82,3.79,30.91,350.0,0.0,174676.57,2063771.03,1062707.32,8.23,5.13,660.0,43.48,21.82,3.79,30.91,350.0,0.0,174676.57,2063771.03,1062707.32,897327.643844,1487004.7800000003
2012,Footwear,62794.83,21462035.89,0.06,4.83,0.57,6.08,-0.31,7.64,12.73,195.0,68.72,17.95,2.56,10.77,49.79,0.0,166119.72,18959684.35,1597205.98,7.64,12.73,195.0,68.72,17.95,2.56,10.77,49.79,0.0,166119.72,18959684.35,1597205.98,13029095.085320001,21399241.060000002
2012,Fuels,2440877.01,313898.1,2.21,0.07,0.12,6.55,9.96,0.98,0.15,56.0,8.93,46.43,35.71,8.93,16.43,0.0,86013.92,86123.98,215555.56,0.98,0.15,56.0,8.93,46.43,35.71,8.93,16.43,0.0,86013.92,86123.98,215555.56,7690.871413999998,-2126978.9099999997
2012,Hides and Skins,1632960.13,9013671.49,1.48,2.03,2.16,3.06,5.22,4.02,8.52,208.0,82.69,16.83,0.0,0.48,20.0,0.0,0.0,8504556.28,29160.88,4.02,8.52,208.0,82.69,16.83,0.0,0.48,20.0,0.0,0.0,8504556.28,29160.88,7032417.587931999,7380711.36
2012,Intermediate goods,20675800.4,32069509.95,18.71,7.22,1.08,-0.55,-0.2,4.12,2.56,3607.0,60.16,35.32,0.8,3.71,452.85,0.0,279646.55,16266581.4,12627703.6,4.12,2.56,3607.0,60.16,35.32,0.8,3.71,452.85,0.0,279646.55,16266581.4,12627703.6,9785975.37024,11393709.55
2012,Mach and Elec,20717942.45,215384666.29,18.75,48.47,0.69,0.82,-1.88,1.48,0.72,1310.0,47.79,51.83,0.31,0.08,15.0,0.0,7513.34,63327803.16,146518499.83,1.48,0.72,1310.0,47.79,51.83,0.31,0.08,15.0,0.0,7513.34,63327803.16,146518499.83,30264357.130163997,194666723.84
2012,Metals,9789973.71,22533512.86,8.86,5.07,1.04,-3.25,0.93,1.75,2.38,915.0,42.73,52.35,3.17,1.75,15.0,0.0,730962.79,14115041.21,7017626.49,1.75,2.38,915.0,42.73,52.35,3.17,1.75,15.0,0.0,730962.79,14115041.21,7017626.49,6031357.109033,12743539.149999999
2012,Minerals,1922281.1,525810.17,1.74,0.12,0.21,-5.38,4.04,0.23,0.15,90.0,5.56,88.89,0.0,5.56,11.02,0.0,0.0,159581.02,304534.98,0.23,0.15,90.0,5.56,88.89,0.0,5.56,11.02,0.0,0.0,159581.02,304534.98,8872.704711999999,-1396470.9300000002
2012,Miscellaneous,17366982.39,65858358.43,15.71,14.82,1.17,9.53,12.94,3.57,1.39,826.0,43.22,37.65,10.29,8.84,452.85,0.0,603225.64,19333749.96,38132884.04,3.57,1.39,826.0,43.22,37.65,10.29,8.84,452.85,0.0,603225.64,19333749.96,38132884.04,8356046.732712,48491376.04
2012,Plastic or Rubber,5735260.91,18240681.39,5.19,4.1,1.16,-1.72,-2.18,3.51,3.84,375.0,77.07,22.93,0.0,0.0,14.0,0.0,0.0,16514459.87,338086.09,3.51,3.84,375.0,77.07,22.93,0.0,0.0,14.0,0.0,0.0,16514459.87,338086.09,12727694.221808998,12505420.48
2012,Raw materials,38490699.15,4745024.32,34.83,1.07,1.02,1.84,6.67,2.13,1.36,535.0,22.62,51.03,0.37,25.98,350.0,0.0,81167.27,1554154.9,885998.59,2.13,1.36,535.0,22.62,51.03,0.37,25.98,350.0,0.0,81167.27,1554154.9,885998.59,351549.83838,-33745674.83
2012,Stone and Glass,1023707.39,9590835.79,0.93,2.16,0.87,-1.69,-14.08,3.38,5.02,386.0,63.99,34.2,0.0,1.81,38.0,0.0,0.0,7614824.95,1195736.8,3.38,5.02,386.0,63.99,34.2,0.0,1.81,38.0,0.0,0.0,7614824.95,1195736.8,4872726.485505001,8567128.399999999
2012,Textiles and Clothing,4620780.26,41075679.58,4.18,9.24,1.65,4.27,9.01,8.93,10.97,1542.0,81.32,12.91,0.71,5.06,32.0,0.0,13108.51,38877657.9,406173.63,8.93,10.97,1542.0,81.32,12.91,0.71,5.06,32.0,0.0,13108.51,38877657.9,406173.63,31615311.404279996,36454899.32
2012,Transportation,7223230.32,11113774.26,6.54,2.5,2.38,4.81,13.47,2.15,1.89,211.0,49.29,50.71,0.0,0.0,25.0,0.0,0.0,8917707.97,1504011.83,2.15,1.89,211.0,49.29,50.71,0.0,0.0,25.0,0.0,0.0,8917707.97,1504011.83,4395538.258413,3890543.9399999995
2012,Vegetable,17722624.79,1550880.0,16.04,0.35,3.88,11.14,13.28,2.95,1.91,441.0,31.75,25.62,0.0,42.63,29.8,0.0,0.0,1167850.86,277663.38,2.95,1.91,441.0,31.75,25.62,0.0,42.63,29.8,0.0,0.0,1167850.86,277663.38,370792.64805,-16171744.79
2012,Wood,6358345.73,8787173.57,5.75,1.98,2.57,-3.21,-4.16,0.75,1.48,477.0,20.34,78.62,0.0,1.05,18.0,0.0,0.0,3427333.49,4503258.34,0.75,1.48,477.0,20.34,78.62,0.0,1.05,18.0,0.0,0.0,3427333.49,4503258.34,697119.631866,2428827.84
2013,All Products,121721075.51,459107864.23,100.0,100.0,1.0,3.56,7.09,3.68,2.95,9424.0,55.27,36.31,1.91,6.5,371.99,0.0,1821759.66,220225254.98,215533090.21,3.68,2.95,9424.0,55.27,36.31,1.91,6.5,371.99,0.0,1821759.66,220225254.98,215533090.21,121718498.42744601,337386788.72
2013,Animal,2944344.92,2586391.86,2.42,0.56,2.1,14.55,0.11,0.59,0.15,167.0,16.77,77.84,1.2,4.19,15.0,0.0,4340.34,258091.64,2210108.48,0.59,0.15,167.0,16.77,77.84,1.2,4.19,15.0,0.0,4340.34,258091.64,2210108.48,43281.968027999996,-357953.06000000006
2013,Capital goods,31529123.23,210063534.13,25.9,45.75,1.04,3.95,16.35,1.5,0.52,1490.0,46.44,52.48,0.47,0.6,25.0,0.0,60521.72,52961341.87,150938823.01,1.5,0.52,1490.0,46.44,52.48,0.47,0.6,25.0,0.0,60521.72,52961341.87,150938823.01,24595247.164428,178534410.9
2013,Chemicals,9740887.94,13244133.18,8.0,2.88,1.37,3.15,1.58,2.95,2.78,1564.0,69.76,29.41,0.0,0.83,6.5,0.0,0.0,8577745.84,4108501.89,2.95,2.78,1564.0,69.76,29.41,0.0,0.83,6.5,0.0,0.0,8577745.84,4108501.89,5983835.497984,3503245.24
2013,Consumer goods,17762883.59,207115196.94,14.59,45.11,1.23,2.08,8.06,4.85,5.69,3313.0,61.12,26.32,3.74,8.81,350.0,0.0,1368347.8,144835321.21,44821817.53,4.85,5.69,3313.0,61.12,26.32,3.74,8.81,350.0,0.0,1368347.8,144835321.21,44821817.53,88523348.323552,189352313.35
2013,Food Products,2811692.1,3131405.74,2.31,0.68,2.23,5.25,17.16,8.53,5.65,646.0,42.88,21.83,4.49,30.8,350.0,0.0,170727.66,2087799.64,830686.11,8.53,5.65,646.0,42.88,21.83,4.49,30.8,350.0,0.0,170727.66,2087799.64,830686.11,895248.485632,319713.64000000013
2013,Footwear,68403.16,21123744.78,0.06,4.6,0.52,4.5,3.26,7.64,13.0,195.0,68.72,17.95,2.56,10.77,49.63,0.0,139781.25,18774414.05,1474033.58,7.64,13.0,195.0,68.72,17.95,2.56,10.77,49.63,0.0,139781.25,18774414.05,1474033.58,12901777.33516,21055341.62
2013,Fuels,2798559.46,384950.84,2.3,0.08,0.11,0.35,0.86,0.71,1.77,47.0,6.38,55.32,29.79,8.51,16.08,0.0,135028.42,135048.28,230228.07,0.71,1.77,47.0,6.38,55.32,29.79,8.51,16.08,0.0,135028.42,135048.28,230228.07,8616.080264,-2413608.62
2013,Hides and Skins,1989306.95,9210349.29,1.63,2.01,2.12,5.91,8.46,3.91,8.47,211.0,81.99,17.54,0.0,0.47,20.0,0.0,0.0,8729339.27,27033.48,3.91,8.47,211.0,81.99,17.54,0.0,0.47,20.0,0.0,0.0,8729339.27,27033.48,7157185.267472999,7221042.339999999
2013,Intermediate goods,21915778.42,32588616.58,18.0,7.1,1.01,2.01,2.22,4.1,2.66,3616.0,59.62,35.87,0.8,3.71,371.99,0.0,278716.13,16861921.48,12144476.82,4.1,2.66,3616.0,59.62,35.87,0.8,3.71,371.99,0.0,278716.13,16861921.48,12144476.82,10053077.586376,10672838.159999996
2013,Mach and Elec,22711925.86,223100654.03,18.66,48.59,0.79,4.08,15.24,1.49,0.71,1313.0,48.13,51.49,0.3,0.08,15.0,0.0,3251.5,65467383.15,152515197.96,1.49,0.71,1313.0,48.13,51.49,0.3,0.08,15.0,0.0,3251.5,65467383.15,152515197.96,31509451.510095,200388728.17000002
2013,Metals,9073865.66,23138321.51,7.45,5.04,1.0,-3.47,-2.44,1.73,2.49,937.0,41.62,53.47,3.09,1.81,15.0,0.0,785640.59,15196719.73,6499388.36,1.73,2.49,937.0,41.62,53.47,3.09,1.81,15.0,0.0,785640.59,15196719.73,6499388.36,6324874.751626,14064455.850000001
2013,Minerals,1663055.0,473917.25,1.37,0.1,0.2,5.11,6.78,0.28,0.14,88.0,6.82,88.64,0.0,4.55,12.03,0.0,0.0,95678.63,315327.9,0.28,0.14,88.0,6.82,88.64,0.0,4.55,12.03,0.0,0.0,95678.63,315327.9,6525.282566,-1189137.75
2013,Miscellaneous,22682362.56,68431027.7,18.63,14.91,1.05,9.56,7.33,3.45,1.43,825.0,43.03,37.58,10.55,8.85,371.99,0.0,569393.17,20573928.61,39099957.98,3.45,1.43,825.0,43.03,37.58,10.55,8.85,371.99,0.0,569393.17,20573928.61,39099957.98,8852961.480883,45748665.14
2013,Plastic or Rubber,5718603.24,19672547.23,4.7,4.29,1.05,1.23,-0.41,3.52,3.87,373.0,77.21,22.79,0.0,0.0,14.0,0.0,0.0,17920435.44,282367.07,3.52,3.87,373.0,77.21,22.79,0.0,0.0,14.0,0.0,0.0,17920435.44,282367.07,13836368.203224,13953943.99
2013,Raw materials,36969517.08,4707277.07,30.37,1.03,0.88,1.75,-2.33,2.04,1.27,539.0,21.52,52.13,0.37,25.97,350.0,0.0,51921.62,1558149.02,883025.33,2.04,1.27,539.0,21.52,52.13,0.37,25.97,350.0,0.0,51921.62,1558149.02,883025.33,335313.66910400003,-32262240.009999998
2013,Stone and Glass,1759962.58,9876928.15,1.45,2.15,0.78,11.47,9.67,3.33,5.17,391.0,63.17,35.04,0.0,1.79,38.0,0.0,0.0,7943093.59,1144179.55,3.33,5.17,391.0,63.17,35.04,0.0,1.79,38.0,0.0,0.0,7943093.59,1144179.55,5017652.220803,8116965.57
2013,Textiles and Clothing,3485545.87,42495585.52,2.86,9.26,1.2,-0.55,-12.31,8.92,10.98,1539.0,81.29,13.0,0.65,5.07,32.0,0.0,13596.73,40256901.49,422513.0,8.92,10.98,1539.0,81.29,13.0,0.65,5.07,32.0,0.0,13596.73,40256901.49,422513.0,32724835.221221004,39010039.650000006
2013,Transportation,10461084.26,11546873.95,8.59,2.52,3.11,4.92,23.99,2.39,1.77,210.0,49.05,50.95,0.0,0.0,25.0,0.0,0.0,9396304.54,1439982.38,2.39,1.77,210.0,49.05,50.95,0.0,0.0,25.0,0.0,0.0,9396304.54,1439982.38,4608887.37687,1085789.6899999995
2013,Vegetable,16928689.22,1657321.39,13.91,0.36,3.13,2.05,-5.34,3.02,1.9,432.0,31.02,26.62,0.0,42.36,131.8,0.0,0.0,1247252.93,305871.87,3.02,1.9,432.0,31.02,26.62,0.0,42.36,131.8,0.0,0.0,1247252.93,305871.87,386897.85888599994,-15271367.829999998
2013,Wood,6882786.72,9033711.8,5.65,1.97,2.38,5.3,4.88,0.73,1.44,486.0,19.96,79.01,0.0,1.03,18.0,0.0,0.0,3565118.14,4627712.52,0.73,1.44,486.0,19.96,79.01,0.0,1.03,18.0,0.0,0.0,3565118.14,4627712.52,711597.580744,2150925.080000001
2014,All Products,123675622.76,486296238.01,100.0,100.0,1.0,0.24,2.15,3.59,2.89,9447.0,55.29,36.32,1.94,6.46,350.0,0.0,2065081.05,243971864.1,237792041.39,3.59,2.89,9447.0,55.29,36.32,1.94,6.46,350.0,0.0,2065081.05,243971864.1,237792041.39,134892043.66088998,362620615.25
2014,Animal,2613832.19,2749476.89,2.11,0.57,1.77,5.73,-1.19,0.66,0.14,174.0,17.82,75.29,2.3,4.6,15.0,0.0,5215.82,261812.28,2487664.61,0.66,0.14,174.0,17.82,75.29,2.3,4.6,15.0,0.0,5215.82,261812.28,2487664.61,46654.948296,135644.7000000002
2014,Capital goods,32577905.96,224695047.84,26.34,46.21,1.06,0.08,2.78,1.47,0.54,1506.0,46.22,52.72,0.46,0.6,25.0,0.0,66030.09,60745120.65,162869460.58,1.47,0.54,1506.0,46.22,52.72,0.46,0.6,25.0,0.0,66030.09,60745120.65,162869460.58,28076394.764429998,192117141.88
2014,Chemicals,9669860.49,14340675.78,7.82,2.95,1.34,0.16,0.88,2.91,2.63,1576.0,69.29,29.82,0.0,0.89,6.5,0.0,0.0,9212999.75,5178560.8,2.91,2.63,1576.0,69.29,29.82,0.0,0.89,6.5,0.0,0.0,9212999.75,5178560.8,6383687.526775001,4670815.289999999
2014,Consumer goods,21272359.61,215680568.87,17.2,44.35,1.31,4.43,10.04,4.83,5.53,3336.0,61.03,26.29,3.81,8.87,350.0,0.0,1641800.6,157840892.09,51574162.24,4.83,5.53,3336.0,61.03,26.29,3.81,8.87,350.0,0.0,1641800.6,157840892.09,51574162.24,96330296.44252701,194408209.26
2014,Food Products,2720820.57,2986511.57,2.2,0.61,2.27,3.79,6.74,7.43,5.97,628.0,43.95,21.66,3.66,30.73,350.0,0.0,206992.06,2309276.89,677234.68,7.43,5.97,628.0,43.95,21.66,3.66,30.73,350.0,0.0,206992.06,2309276.89,677234.68,1014927.1931550001,265691.0
2014,Footwear,69159.1,21243851.45,0.06,4.37,0.43,5.99,-2.46,7.63,13.05,195.0,68.72,17.95,2.56,10.77,48.68,0.0,118051.27,19762614.56,1481236.89,7.63,13.05,195.0,68.72,17.95,2.56,10.77,48.68,0.0,118051.27,19762614.56,1481236.89,13580868.725631999,21174692.349999998
2014,Fuels,1772230.87,453847.84,1.43,0.09,0.09,0.25,-7.68,0.81,3.9,49.0,10.2,48.98,36.73,4.08,9.09,0.0,265293.92,265293.92,188553.92,0.81,3.9,49.0,10.2,48.98,36.73,4.08,9.09,0.0,265293.92,265293.92,188553.92,27059.979839999996,-1318383.03
2014,Hides and Skins,1921053.92,9106340.97,1.55,1.87,1.93,2.01,-0.88,3.89,8.52,208.0,82.21,17.31,0.0,0.48,20.0,0.0,0.0,9073282.38,33058.59,3.89,8.52,208.0,82.21,17.31,0.0,0.48,20.0,0.0,0.0,9073282.38,33058.59,7459145.4445980005,7185287.050000001
2014,Intermediate goods,21388453.13,36517882.62,17.29,7.51,0.9,3.24,-0.63,4.06,2.55,3626.0,59.51,35.85,0.88,3.75,350.0,0.0,273341.91,19480386.65,15398100.81,4.06,2.55,3626.0,59.51,35.85,0.88,3.75,350.0,0.0,273341.91,19480386.65,15398100.81,11592778.095414998,15129429.489999998
2014,Mach and Elec,23307884.37,237776440.32,18.85,48.9,0.75,-0.71,-1.22,1.46,0.72,1326.0,47.66,51.96,0.3,0.08,15.0,0.0,3398.47,73226374.51,164740379.91,1.46,0.72,1326.0,47.66,51.96,0.3,0.08,15.0,0.0,3398.47,73226374.51,164740379.91,34899690.091466,214468555.95
2014,Metals,7858127.45,25797988.64,6.35,5.3,0.85,-1.02,-6.78,1.72,2.37,947.0,41.71,53.54,3.06,1.69,15.0,0.0,839727.76,17132682.71,8665305.92,1.72,2.37,947.0,41.71,53.54,3.06,1.69,15.0,0.0,839727.76,17132682.71,8665305.92,7146041.958341001,17939861.19
2014,Minerals,1729974.21,538616.98,1.4,0.11,0.2,-4.58,-4.45,0.34,0.18,95.0,7.37,86.32,0.0,6.32,13.32,0.0,0.0,172541.6,366075.38,0.34,0.18,95.0,7.37,86.32,0.0,6.32,13.32,0.0,0.0,172541.6,366075.38,12716.315920000001,-1191357.23
2014,Miscellaneous,24216278.87,71714163.16,19.58,14.75,1.17,-4.75,2.39,3.32,1.41,824.0,43.08,37.5,10.56,8.86,217.13,0.0,613196.99,22892423.33,44260889.7,3.32,1.41,824.0,43.08,37.5,10.56,8.86,217.13,0.0,613196.99,22892423.33,44260889.7,9862055.970563998,47497884.28999999
